full_path,size_bytes,extension,label
/UMich/download/DeepBlueData_gm80hv32k/it150815_072100_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072100_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072200_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072200_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072300_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072300_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072400_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072400_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072500_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072500_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072600_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072600_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072700_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072700_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072800_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072800_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072900_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_072900_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073000_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073000_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073100_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073100_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073200_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073200_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073300_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073300_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073400_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073400_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073500_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073500_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073600_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073600_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073700_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073700_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073800_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073800_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073900_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_073900_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074000_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074000_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074100_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074100_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074200_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074200_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074300_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074300_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074400_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074400_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074500_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074500_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074600_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074600_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074700_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074700_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074800_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074800_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074900_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_074900_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075000_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075000_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075100_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075100_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075200_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075200_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075300_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075300_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075400_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075400_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075500_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075500_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075600_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075600_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075700_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075700_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075800_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075800_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075900_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_075900_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080000_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080000_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080100_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080100_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080200_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080200_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080300_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080300_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080400_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080400_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080500_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080500_000.tec,6457168,tec,decompressed
/UMich/download/DeepBlueData_gm80hv32k/it150815_080600_000.idl,6457387,idl,decompressed
/UMich/download/DeepBlueData_gm80hv32k/kuv.csv,19937,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/lyr.csv,19532,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/magnetometers_n00000000.mag,5243945,mag,decompressed
/UMich/download/DeepBlueData_gm80hv32k/nal.csv,19524,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/naq.csv,19583,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/nor.csv,19395,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/pbk.csv,19695,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/pgc.csv,19634,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/pkr.csv,19731,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/ran.csv,19239,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/sit.csv,19846,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/skt.csv,19707,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/smi.csv,19665,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/stf.csv,19655,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/t22.csv,19849,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/t42.csv,19466,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/t44.csv,19997,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/t46.csv,19965,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/t47.csv,19836,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/t48.csv,19857,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/t52.csv,19944,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/t53.csv,19957,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/thl.csv,19678,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/umq.csv,19619,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/upn.csv,19735,csv,decompressed
/UMich/download/DeepBlueData_gm80hv32k/w_gm80hv32k_metadata_report.txt,2598,txt,decompressed
/UMich/download/DeepBlueData_gm80hv32k/winddata20150815.png,142451,png,decompressed
/UMich/download/DeepBlueData_gm80hv32k/ykc.csv,19544,csv,decompressed
/UMich/download/DeepBlueData_gq67jr170/w_gq67jr170_metadata_report.txt,1496,txt,decompressed
/UMich/download/DeepBlueData_gq67jr170/whole-body.zip,11565730890,zip,compressed
/UMich/download/DeepBlueData_gt54kn02m/GEOSChem.SpeciesConc.20101201_0000z.nc4,21596915,nc4,decompressed
/UMich/download/DeepBlueData_gt54kn02m/GEOSChem_concat_SpeciesConc_1980to2010.nc,680030934,nc,hierarch
/UMich/download/DeepBlueData_gt54kn02m/README_GEOSChem_CO2response_dataset.txt,3610,txt,decompressed
/UMich/download/DeepBlueData_gt54kn02m/w_gt54kn02m_metadata_report.txt,2367,txt,decompressed
/UMich/download/DeepBlueData_gx41mj72j/Figure3_fz0.5_Lnuc0.4.zip,1043745712,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure3_homo_Lnuc1.0.zip,471881473,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure4_fz0.5L4_Lnuc0.6.zip,484537257,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure4_fz0.5L5_Lnuc0.6.zip,469342266,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure6_roughfz0.5W2L4alpha0.2_Lnuc0.6.zip,474944481,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure6_roughfz0.5W2L4alpha0.5_Lnuc0.6.zip,490839191,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure7_assyfz0.50.4W1L4_Lnuc0.6.zip,915309711,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure7_assyfz0.50.4W1L6_Lnuc0.6.zip,914779714,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure8_fz0.5W1L6_Lnuc0.4_tau0.52.zip,481414908,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/Figure8_fz0.5W1L6_Lnuc0.4_tau0.55L6.375_y.zip,482187954,zip,compressed
/UMich/download/DeepBlueData_gx41mj72j/README.rtf,1652,rtf,decompressed
/UMich/download/DeepBlueData_gx41mj72j/w_gx41mj72j_metadata_report.txt,3045,txt,decompressed
/UMich/download/DeepBlueData_gx41mj04d/Data_150000to159999.tar,20793116963,tar,compressed
/UMich/download/DeepBlueData_gx41mj04d/Data_160000to169999.tar,20834669341,tar,compressed
/UMich/download/DeepBlueData_gx41mj04d/Data_170000to179999.tar,21020182580,tar,compressed
/UMich/download/DeepBlueData_gx41mj04d/README.txt,4151,txt,decompressed
/UMich/download/DeepBlueData_gx41mj04d/grid.dat,2828923,dat,decompressed
/UMich/download/DeepBlueData_gx41mj04d/sample_code.zip,4884403,zip,compressed
/UMich/download/DeepBlueData_gx41mj04d/w_gx41mj04d_metadata_report.txt,2783,txt,decompressed
/UMich/download/DeepBlueData_gx41mj832/ACC paper 190102 supplementary data.docx,139769,docx,decompressed
/UMich/download/DeepBlueData_gx41mj832/w_gx41mj832_metadata_report.txt,2591,txt,decompressed
/UMich/download/DeepBlueData_h415p962w/EBSD.zip,252064682,zip,compressed
/UMich/download/DeepBlueData_h415p962w/Read-Me_file.txt,2956,txt,decompressed
/UMich/download/DeepBlueData_h415p962w/TXM.tif,2047427648,tif,decompressed
/UMich/download/DeepBlueData_h415p962w/w_h415p962w_metadata_report.txt,1320,txt,decompressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_10arcmin_generic.zip,3348708,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_10arcmin_geotiff.zip,4270252,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_2.5arcmin_generic.zip,46325981,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_2.5arcmin_geotiff.zip,63309959,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_30arcsec_generic_set1.zip,226911913,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_30arcsec_generic_set2.zip,247863042,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_30arcsec_generic_set3.zip,178704645,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_30arcsec_generic_set4.zip,326399069,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_30arcsec_geotiff_set1.zip,331701455,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_30arcsec_geotiff_set2.zip,349705960,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_30arcsec_geotiff_set3.zip,249981862,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_30arcsec_geotiff_set4.zip,440257407,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_5arcmin_generic.zip,12379802,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_current_5arcmin_geotiff.zip,16413945,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_ccsm4_10arcmin_generic.zip,3376493,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_ccsm4_10arcmin_geotiff.zip,4295419,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_ccsm4_2.5arcmin_generic.zip,47088451,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_ccsm4_2.5arcmin_geotiff.zip,63839259,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_ccsm4_5arcmin_generic.zip,12542411,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_ccsm4_5arcmin_geotiff.zip,16523605,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_miroc_esm_10arcmin_generic.zip,3421099,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_miroc_esm_10arcmin_geotiff.zip,4336755,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_miroc_esm_2.5arcmin_generic.zip,47789694,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_miroc_esm_2.5arcmin_geotiff.zip,64534674,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_miroc_esm_5arcmin_generic.zip,12721842,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_miroc_esm_5arcmin_geotiff.zip,16698037,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_mpi_esm_p_10arcmin_generic.zip,3375951,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_mpi_esm_p_10arcmin_geotiff.zip,4297158,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_mpi_esm_p_2.5arcmin_generic.zip,47078196,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_mpi_esm_p_2.5arcmin_geotiff.zip,63877053,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_mpi_esm_p_5arcmin_generic.zip,12538748,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_holo_mpi_esm_p_5arcmin_geotiff.zip,16534702,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_ccsm4_10arcmin_generic.zip,3531823,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_ccsm4_10arcmin_geotiff.zip,4500930,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_ccsm4_2.5arcmin_generic.zip,49624886,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_ccsm4_2.5arcmin_geotiff.zip,67116248,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_ccsm4_5arcmin_generic.zip,13153475,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_ccsm4_5arcmin_geotiff.zip,17335807,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_miroc_esm_10arcmin_generic.zip,3585500,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_miroc_esm_10arcmin_geotiff.zip,4551930,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_miroc_esm_2.5arcmin_generic.zip,50480598,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_miroc_esm_2.5arcmin_geotiff.zip,67913802,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_miroc_esm_5arcmin_generic.zip,13372649,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_miroc_esm_5arcmin_geotiff.zip,17540925,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_mpi_esm_p_10arcmin_generic.zip,3543932,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_mpi_esm_p_10arcmin_geotiff.zip,4507059,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_mpi_esm_p_2.5arcmin_generic.zip,49794359,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_mpi_esm_p_2.5arcmin_geotiff.zip,67215670,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_mpi_esm_p_5arcmin_generic.zip,13197624,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Africa_lgm_mpi_esm_p_5arcmin_geotiff.zip,17364612,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_10arcmin_generic.zip,1443912,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_10arcmin_geotiff.zip,1937009,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_2.5arcmin_generic.zip,17680397,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_2.5arcmin_geotiff.zip,24629239,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_30arcsec_generic_set1.zip,82486301,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_30arcsec_generic_set2.zip,92561996,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_30arcsec_generic_set3.zip,61436823,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_30arcsec_generic_set4.zip,109611311,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_30arcsec_geotiff_set1.zip,123028309,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_30arcsec_geotiff_set2.zip,127788870,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_30arcsec_geotiff_set3.zip,87324648,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_30arcsec_geotiff_set4.zip,152597776,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_5arcmin_generic.zip,4960239,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_current_5arcmin_geotiff.zip,7028382,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_ccsm4_10arcmin_generic.zip,1446971,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_ccsm4_10arcmin_geotiff.zip,1937801,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_ccsm4_2.5arcmin_generic.zip,17816505,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_ccsm4_2.5arcmin_geotiff.zip,24695407,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_ccsm4_5arcmin_generic.zip,4990823,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_ccsm4_5arcmin_geotiff.zip,7036687,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_miroc_esm_10arcmin_generic.zip,1465560,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_miroc_esm_10arcmin_geotiff.zip,1958176,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_miroc_esm_2.5arcmin_generic.zip,18206663,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_miroc_esm_2.5arcmin_geotiff.zip,25045986,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_miroc_esm_5arcmin_generic.zip,5087391,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_miroc_esm_5arcmin_geotiff.zip,7123226,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_mpi_esm_p_10arcmin_generic.zip,1455893,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_mpi_esm_p_10arcmin_geotiff.zip,1946636,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_mpi_esm_p_2.5arcmin_generic.zip,17911062,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_mpi_esm_p_2.5arcmin_geotiff.zip,24825107,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_mpi_esm_p_5arcmin_generic.zip,5017207,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_holo_mpi_esm_p_5arcmin_geotiff.zip,7072679,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_ccsm4_10arcmin_generic.zip,1999233,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_ccsm4_10arcmin_geotiff.zip,2609074,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_ccsm4_2.5arcmin_generic.zip,26118854,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_ccsm4_2.5arcmin_geotiff.zip,35295470,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_ccsm4_5arcmin_generic.zip,7156626,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_ccsm4_5arcmin_geotiff.zip,9768753,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_miroc_esm_10arcmin_generic.zip,1998943,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_miroc_esm_10arcmin_geotiff.zip,2611461,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_miroc_esm_2.5arcmin_generic.zip,26177449,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_miroc_esm_2.5arcmin_geotiff.zip,35396374,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_miroc_esm_5arcmin_generic.zip,7161050,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_miroc_esm_5arcmin_geotiff.zip,9781878,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_mpi_esm_p_10arcmin_generic.zip,2008735,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_mpi_esm_p_10arcmin_geotiff.zip,2614453,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_mpi_esm_p_2.5arcmin_generic.zip,26243151,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_mpi_esm_p_2.5arcmin_geotiff.zip,35429553,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_mpi_esm_p_5arcmin_generic.zip,7191260,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Australia_lgm_mpi_esm_p_5arcmin_geotiff.zip,9798078,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_10arcmin_generic.zip,7494900,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_10arcmin_geotiff.zip,10086296,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_2.5arcmin_generic.zip,104013079,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_2.5arcmin_geotiff.zip,139493322,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_30arcsec_generic_set1.zip,553828840,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_30arcsec_generic_set2.zip,546290581,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_30arcsec_generic_set3.zip,301675184,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_30arcsec_generic_set4.zip,733694864,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_30arcsec_geotiff_set1.zip,780250131,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_30arcsec_geotiff_set2.zip,744868142,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_30arcsec_geotiff_set3.zip,417180455,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_30arcsec_geotiff_set4.zip,968249423,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_5arcmin_generic.zip,27838534,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_current_5arcmin_geotiff.zip,37447115,zip,compressed
/UMich/download/DeepBlueData_gt54kn05f/Eurasia_holo_ccsm4_10arcmin_generic.zip,7478577,zip,compressed
